horizon,fitted,quarter,standard_error,ci_lower,ci_upper
12,0.809296157764933,1989 Q3,0.7620883789619614,-0.684369618037023,2.302961933566889
12,0.18300906109755494,1989 Q4,0.8525983286684609,-1.4880529563716718,1.8540710785667818
12,0.1955519461446355,1990 Q1,0.8673007430073396,-1.5043262739145788,1.89543016620385
12,-1.2906665243613975,1990 Q2,0.6692272033783675,-2.6023277404574596,0.020994691734664395
12,-1.7332554155170063,1990 Q3,1.0682283066404248,-3.8269444237984476,0.3604335927644349
12,-1.2379605759466625,1990 Q4,0.9375566963577785,-3.0755379342722633,0.5996167823789382
12,-0.594451302144639,1991 Q1,0.846825012794594,-2.2541978284297133,1.0652952241404354
12,0.7610590517518582,1991 Q2,0.9288738206468842,-1.059500182898152,2.581618286401868
12,2.5499878676489103,1991 Q3,0.8516359239175203,0.8808121288300772,4.219163606467744
12,-0.1347669321281485,1991 Q4,0.8663701537262815,-1.83282123071209,1.5632873664557927
12,1.2779911826495685,1992 Q1,0.7292712172883608,-0.15135413819730226,2.707336503496439
12,2.0829415410674725,1992 Q2,0.6875216779081444,0.7354238137769624,3.430459268357983
12,2.7914740338939437,1992 Q3,0.6788572572332163,1.460938259073197,4.12200980871469
12,2.844463714359781,1992 Q4,0.6732378008323713,1.5249418716973835,4.163985557022178
12,2.9981380882954904,1993 Q1,0.6253153441081863,1.7725425348631747,4.223733641727806
12,3.0917555943603734,1993 Q2,0.6321965911615763,1.852673044534691,4.330838144186056
12,2.750241456686848,1993 Q3,0.6754175710809343,1.4264473428426951,4.0740355705310005
12,2.39088357880957,1993 Q4,0.5936636021562922,1.2273242996509226,3.5544428579682177
12,3.4627252650300813,1994 Q1,0.664396669396134,2.160531721565294,4.764918808494869
12,3.8716191186076556,1994 Q2,0.6572407896559281,2.5834508417113717,5.1597873955039395
12,3.703325285727792,1994 Q3,0.5724873599459267,2.581270678629358,4.825379892826226
12,3.3591250282928526,1994 Q4,0.5980776148924576,2.18691444314402,4.531335613441685
12,2.8238772897027773,1995 Q1,0.5627746520161749,1.720859240339013,3.9268953390665415
12,1.12711190448559,1995 Q2,0.47053173202021353,0.2048866561427195,2.0493371528284605
12,0.37141277491330044,1995 Q3,0.433373169716469,-0.477983029596943,1.220808579423544
12,0.4097113922096665,1995 Q4,0.4098447247851541,-0.3935695076229658,1.2129922920422989
12,-0.07459355528208396,1996 Q1,0.42905872490966535,-0.9155332033577065,0.7663460927935385
12,-0.0011175622194918647,1996 Q2,0.3708675002741949,-0.7280045057933123,0.7257693813543286
12,0.0032656528732860693,1996 Q3,0.3966524553138477,-0.7741588739212384,0.7806901796678105
12,0.6335716750504992,1996 Q4,0.39109721405753733,-0.13296477895622594,1.4001081290572244
12,0.8457650952837483,1997 Q1,0.44392424260155866,-0.024310432079527988,1.7158406226470246
12,1.794919332412256,1997 Q2,0.6864362512775535,0.4495290022255649,3.1403096625989475
12,2.181813654386387,1997 Q3,0.6635427866968604,0.8812936902591975,3.482333618513576
12,1.3573524983372507,1997 Q4,0.6794144107790547,0.0257247226328019,2.6889802740416995
12,0.13995210296267113,1998 Q1,0.5112033443040563,-0.861988040649708,1.1418922465750503
