"","irf","quart","time"
"389",1.68153027526375,5,1976 Q1
"390",1.70913999586704,6,1976 Q1
"391",1.78509511465091,7,1976 Q1
"392",1.67208544478807,8,1976 Q1
"393",1.03211450481008,9,1976 Q1
"394",0.662646355249503,10,1976 Q1
"395",0.701839456918518,11,1976 Q1
"396",0.958273082504978,12,1976 Q1
"397",0.847815854567849,1,1976 Q2
"398",1.75051990208154,2,1976 Q2
"399",2.04272948870615,3,1976 Q2
"400",2.34212501488017,4,1976 Q2
"401",2.63989966856636,5,1976 Q2
"402",2.79989287070472,6,1976 Q2
"403",2.85040742447193,7,1976 Q2
"404",2.64565891012143,8,1976 Q2
"405",1.76865412933851,9,1976 Q2
"406",1.18899258452298,10,1976 Q2
"407",1.12952030224472,11,1976 Q2
"408",1.37701733103783,12,1976 Q2
"409",0.796510309498157,1,1976 Q3
"410",1.68115176497032,2,1976 Q3
"411",1.95985052255456,3,1976 Q3
"412",2.23889548111761,4,1976 Q3
"413",2.51379843260549,5,1976 Q3
"414",2.6563727555945,6,1976 Q3
"415",2.71023475212706,7,1976 Q3
"416",2.51755713836704,8,1976 Q3
"417",1.67174102084793,9,1976 Q3
"418",1.11973650172384,10,1976 Q3
"419",1.07324650680706,11,1976 Q3
"420",1.32191940359929,12,1976 Q3
"421",0.796510309498157,1,1976 Q4
"422",1.68115176497032,2,1976 Q4
"423",1.95985052255456,3,1976 Q4
"424",2.23889548111761,4,1976 Q4
"425",2.51379843260549,5,1976 Q4
"426",2.6563727555945,6,1976 Q4
"427",2.71023475212706,7,1976 Q4
"428",2.51755713836704,8,1976 Q4
"429",1.67174102084793,9,1976 Q4
"430",1.11973650172384,10,1976 Q4
"431",1.07324650680706,11,1976 Q4
"432",1.32191940359929,12,1976 Q4
"433",0.796510309498157,1,1977 Q1
"434",1.68115176497032,2,1977 Q1
"435",1.95985052255456,3,1977 Q1
"436",2.23889548111761,4,1977 Q1
"437",2.51379843260549,5,1977 Q1
"438",2.6563727555945,6,1977 Q1
"439",2.71023475212706,7,1977 Q1
"440",2.51755713836704,8,1977 Q1
"441",1.67174102084793,9,1977 Q1
"442",1.11973650172384,10,1977 Q1
"443",1.07324650680706,11,1977 Q1
"444",1.32191940359929,12,1977 Q1
"445",0.591288129219391,1,1977 Q2
"446",1.40367921652547,2,1977 Q2
"447",1.62833465794821,3,1977 Q2
"448",1.82597734606734,4,1977 Q2
"449",2.00939348876201,5,1977 Q2
"450",2.08229229515361,6,1977 Q2
"451",2.14954406274758,7,1977 Q2
"452",2.00515005134949,8,1977 Q2
"453",1.2840885868856,9,1977 Q2
"454",0.842712170527272,10,1977 Q2
"455",0.848151325056431,11,1977 Q2
"456",1.10152769384516,12,1977 Q2
"457",0.591288129219391,1,1977 Q3
"458",1.40367921652547,2,1977 Q3
"459",1.62833465794821,3,1977 Q3
"460",1.82597734606734,4,1977 Q3
"461",2.00939348876201,5,1977 Q3
"462",2.08229229515361,6,1977 Q3
"463",2.14954406274758,7,1977 Q3
"464",2.00515005134949,8,1977 Q3
"465",1.2840885868856,9,1977 Q3
"466",0.842712170527272,10,1977 Q3
"467",0.848151325056431,11,1977 Q3
"468",1.10152769384516,12,1977 Q3
"469",0.755465873442404,1,1977 Q4
"470",1.62565725528135,2,1977 Q4
"471",1.89354734963329,3,1977 Q4
"472",2.15631185410755,4,1977 Q4
"473",2.4129174438368,5,1977 Q4
"474",2.54155666350632,6,1977 Q4
"475",2.59809661425116,7,1977 Q4
