horizon,fitted,quarter,standard_error,ci_lower,ci_upper
18,-0.6800922886506402,2007 Q2,0.5709356911358108,-1.7991056807653132,0.4389211034640328
18,-0.021207608107935205,2007 Q3,0.5425294133513665,-1.0845457188302574,1.0421305026143868
18,0.39330604216987314,2007 Q4,0.4618033775111989,-0.5118119456910308,1.298424030030777
18,0.4587946245687736,2008 Q1,0.5926500173749936,-0.7027780649232508,1.6203673140607981
18,0.9118697077948068,2008 Q2,0.7095679210810012,-0.47885786210891457,2.302597277698528
18,2.285763887805737,2008 Q3,0.8465232709871502,0.6266087645958827,3.9449190110155916
18,3.0570183517364775,2008 Q4,1.4170678687006413,0.27961636543428714,5.834420338038668
18,-2.3950145551954916,2009 Q1,1.1441378563016806,-4.637483546895648,-0.15254556349533432
18,-2.4700393876429607,2009 Q2,1.1470210866255943,-4.718159406937122,-0.22191936834879877
18,-4.630713607947632,2009 Q3,1.1018124025181886,-6.79022623460283,-2.4712009812924336
18,-5.0527462415345,2009 Q4,1.0561735970213548,-7.122808453118475,-2.9826840299505246
18,-3.6142851347412366,2010 Q1,0.8270640725532009,-5.235300929852532,-1.993269339629941
18,-2.290053816978599,2010 Q2,0.6652199547474483,-3.5938609700809616,-0.9862466638762359
18,-2.0366362342892774,2010 Q3,0.6624689618895361,-3.3350515404684056,-0.7382209281101493
18,-0.8868394973328422,2010 Q4,0.6584072526099124,-2.177293999608236,0.4036150049425513
18,-0.5421256239198107,2011 Q1,0.6492256480662237,-1.8145845119692852,0.7303332641296638
18,-1.252280541555976,2011 Q2,0.6182678797123266,-2.464063318590078,-0.040497764521873814
18,-0.5340287747715011,2011 Q3,0.7308932242987847,-1.9665531709414743,0.898495621398472
18,0.8138066848600687,2011 Q4,0.6849047616332389,-0.5285819807810699,2.156195350501207
18,-0.8890598097296101,2012 Q1,0.8410755602247554,-2.537537616046979,0.7594179965877592
18,-1.022516828984535,2012 Q2,0.8162611427571559,-2.622359270768068,0.5773256127989979
18,-0.595792437446387,2012 Q3,0.9667704203304192,-2.4906276426126577,1.2990427677198837
18,-0.5916791685820819,2012 Q4,0.878613843702182,-2.313730658556662,1.1303723213924985
18,0.3734500640443794,2013 Q1,0.6546279488745924,-0.9095971390231492,1.656497267111908
18,-0.5238942882866024,2013 Q2,0.6594357727980376,-1.8163646530880937,0.7685760765148888
18,-0.6813652322134252,2013 Q3,0.69918089755936,-2.0517346101081593,0.689004145681309
18,-0.26125109612458575,2013 Q4,0.5402862457743457,-1.320192679184659,0.7976904869354875
18,1.2737296569390666,2014 Q1,0.4949960717561353,0.3035551838082373,2.243904130069896
18,1.551586103398452,2014 Q2,0.5330132442833777,0.5068993413201821,2.5962728654767218
18,3.153351472870172,2014 Q3,0.5684336455691379,2.0392419999538562,4.267460945786488
18,3.78353042653556,2014 Q4,0.6208373456053103,2.566711588891706,5.000349264179414
18,3.393712689374274,2015 Q1,0.8519666730606669,1.7238886941469562,5.0635366846015915
18,1.7052864623674726,2015 Q2,0.8747266415400976,-0.009146251368796321,3.4197191761037415
18,-0.24062304820003078,2015 Q3,0.9869922819702028,-2.17509237388063,1.693846277480568
18,-0.47423196190619155,2015 Q4,0.99352686049191,-2.4215088261434854,1.473044902331102
18,-1.2122427074243833,2016 Q1,0.7886634064848005,-2.7579945800592647,0.3335091652104982
18,-1.6990470346204807,2016 Q2,0.7732683395716168,-3.214625130565938,-0.18346893867502345
19,3.7602133257235995,1969 Q1,0.5907700187688936,2.6023253657905165,4.918101285656682
19,6.682637275040304,1969 Q2,0.8458145120616781,5.024871293798096,8.340403256282512
19,4.5654804465908745,1969 Q3,0.7700010493543933,3.0563061217982153,6.074654771383534
19,4.888801142342401,1969 Q4,0.8248177368747903,3.2721880842579774,6.5054142004268245
19,4.540756087103395,1970 Q1,0.868920582872983,2.8377030392467972,6.243809134959992
19,2.099755127672763,1970 Q2,0.6048522100895076,0.9142665799278742,3.285243675417652
19,1.644351567617829,1970 Q3,0.5355477137848038,0.5946973365968489,2.694005798638809
19,3.50124529696447,1970 Q4,0.5967106179797914,2.3317139765314403,4.670776617397499
19,4.295664481982231,1971 Q1,0.5418707594404365,3.2336173092036087,5.357711654760854
19,4.522273597567807,1971 Q2,0.7118533803082128,3.1270666098906164,5.917480585244998
19,5.212991691804611,1971 Q3,0.7252324613392875,3.7915621871602703,6.634421196448951
19,5.881485792245897,1971 Q4,0.7933584565992525,4.326531790481079,7.436439794010715
19,5.291980698096545,1972 Q1,0.8016281745797574,3.7208183469276337,6.863143049265456
19,6.034986504323582,1972 Q2,0.8199035588054013,4.428005058268777,7.641967950378387
19,4.355007273994612,1972 Q3,0.8072265966583473,2.772872217181411,5.937142330807814
19,3.0660577556397945,1972 Q4,0.5905159780898589,1.9086677062882278,4.223447804991361
19,2.335700602844683,1973 Q1,0.5301952896273758,1.2965369304022438,3.3748642752871225
19,3.1040876328810603,1973 Q2,0.5010479939193403,2.1220516102731093,4.086123655489011
19,1.3523236757553798,1973 Q3,0.8117236370721395,-0.23862541830587491,2.9432727698166348
19,3.213681031657488,1973 Q4,0.8466760240483076,1.554226517949237,4.873135545365739
19,3.96502487910821,1974 Q1,0.9058453635510308,2.189600590985598,5.740449167230822
19,6.587010746711775,1974 Q2,1.0502067697356288,4.528643301709794,8.645378191713757
19,9.423587123307943,1974 Q3,1.076974023966504,7.312756824048419,11.534417422567467
19,8.77900319602674,1974 Q4,1.024652492333932,6.770721214383029,10.78728517767045
19,10.984744980201615,1975 Q1,1.4214673162735771,8.198720235104599,13.770769725298631
19,9.673049030949315,1975 Q2,1.1641079728205779,7.391439330105051,11.954658731793579
19,10.882374807072534,1975 Q3,1.325451864933836,8.284536888560767,13.4802127255843
19,7.445710917899191,1975 Q4,1.4245423828080597,4.653659153144524,10.237762682653859
19,11.234333386607874,1976 Q1,1.3010497224089204,8.684322788590556,13.784343984625192
19,6.765998977443022,1976 Q2,1.2612487370853092,4.293996877209189,9.238001077676856
19,6.9185689191974085,1976 Q3,1.0447558486880206,4.87088508313131,8.966252755263508
19,6.404601409180126,1976 Q4,0.81276592808071,4.811609462280662,7.997593356079589
19,5.715075655518617,1977 Q1,0.7738009699307812,4.198453623252124,7.231697687785109
19,6.472338068935653,1977 Q2,0.5764513538110988,5.342514176626544,7.602161961244763
