"","size","persistence","delta_log_consumption","size_dmnd","persistence_dmnd","year_quarter"
"160",1.33138239981645,0.598773729007502,0.00139059764613769,0.42841999973283,NA,2007 Q4
"161",1.61193712267429,0.628045089203485,-0.00356058041445984,0.708974722590665,NA,2008 Q1
"162",1.61193712267429,0.628045089203485,0.00056304043313204,0.708974722590665,NA,2008 Q2
"163",1.61193712267429,0.628045089203485,-0.0101835520001448,0.708974722590665,NA,2008 Q3
"164",1.79897360457951,0.641941356615329,-0.011383255184807,0.896011204495885,NA,2008 Q4
"165",0.0411172149851227,0.269601783679642,-0.00455681702059607,-0.861845185098498,NA,2009 Q1
"166",0.066998428690448,0.381867144115295,-0.00698521593957224,-0.835963971393173,NA,2009 Q2
"167",0.066998428690448,0.381867144115295,0.00439561147303813,-0.835963971393173,NA,2009 Q3
"168",0.066998428690448,0.381867144115295,-0.00339868524608278,-0.835963971393173,NA,2009 Q4
"169",0.154823904905081,0.370660841772046,0.00378479628538209,-0.748138495178539,NA,2010 Q1
"170",0.154823904905081,0.370660841772046,0.00700677437634489,-0.748138495178539,NA,2010 Q2
"171",0.154823904905081,0.370660841772046,0.00499830333878215,-0.748138495178539,NA,2010 Q3
"172",0.183890261286175,0.351570500320984,0.00394274027810582,-0.719072138797445,NA,2010 Q4
"173",0.259688570442993,0.341978910418302,0.00203326490283828,-0.643273829640627,NA,2011 Q1
"174",0.0969610273752275,0.431119378715355,-0.00078570561757551,-0.806001372708393,NA,2011 Q2
"175",0.0969610273752275,0.431119378715355,0.00089403037530466,-0.806001372708393,NA,2011 Q3
"176",0.0969610273752275,0.431119378715355,-0.00035209837450622,-0.806001372708393,NA,2011 Q4
"177",0,NA,0.00540322805838223,-0.902962400083621,NA,2012 Q1
"178",0,NA,-2.6943647362998e-05,-0.902962400083621,NA,2012 Q2
"179",0,NA,-5.38894727046824e-05,-0.902962400083621,NA,2012 Q3
"180",0,NA,0.00191130013093677,-0.902962400083621,NA,2012 Q4
"181",0,NA,0.00485600643022366,-0.902962400083621,NA,2013 Q1
"182",0,NA,0.00115017867195633,-0.902962400083621,NA,2013 Q2
"183",0,NA,0.00197628522821169,-0.902962400083621,NA,2013 Q3
"184",0.00579824721438524,-0.0691024710229705,0.00664789982235803,-0.897164152869235,NA,2013 Q4
"185",0.0411172149851227,0.269601783679642,0.0017741534397171,-0.861845185098498,NA,2014 Q1
"186",0.0721746714315131,0.392261333158738,0.00774809515895392,-0.830787728652108,NA,2014 Q2
"187",0.154823904905081,0.370660841772046,0.00766247194806091,-0.748138495178539,NA,2014 Q3
"188",0.154823904905081,0.370660841772046,0.00928333603990161,-0.748138495178539,NA,2014 Q4
"189",0,NA,0.00591900436194237,-0.902962400083621,NA,2015 Q1
"190",0,NA,0.00506757841230687,-0.902962400083621,NA,2015 Q2
"191",0,NA,0.00488961169767599,-0.902962400083621,NA,2015 Q3
"192",0,NA,0.00195424094274621,-0.902962400083621,NA,2015 Q4
"193",0.02307699977283,0.235840904571606,0.00573907803502216,-0.879885400310791,NA,2016 Q1
"194",0.02307699977283,0.235840904571606,0.0031462792915935,-0.879885400310791,NA,2016 Q2
"195",0.02307699977283,0.235840904571606,0.00491352204388384,-0.879885400310791,NA,2016 Q3
"196",0.02307699977283,0.235840904571606,0.00319584812102747,-0.879885400310791,NA,2016 Q4
"197",0,NA,0.00613826651784599,-0.902962400083621,NA,2017 Q1
"198",0,NA,0.00341314142188409,-0.902962400083621,NA,2017 Q2
"199",0,NA,0.00495056612466627,-0.902962400083621,NA,2017 Q3
"200",0.019621249261141,0.225227501032299,0.00919546709310026,-0.88334115082248,NA,2017 Q4
"201",0.183890261286175,0.351570500320984,0.00599494532363032,-0.719072138797445,NA,2018 Q1
"202",0.309771433621118,0.34321603526129,0.0040088925405346,-0.593190966462502,NA,2018 Q2
