"","size","persistence","consumption","size_dmnd","persistence_dmnd","year_quarter"
"120",1.65814208936207,0.675697929778693,29207,0.71310902815072,0.0974442576498574,1997 Q4
"121",1.53029900202157,0.671039301765063,29427,0.585265940810219,0.0927856296362272,1998 Q1
"122",1.35984155223423,0.661060831952888,29864,0.414808491022884,0.0828071598240524,1998 Q2
"123",1.45927506461018,0.667545888629955,30159,0.514242003398829,0.0892922165011186,1998 Q3
"124",1.45927506461018,0.667545888629955,30502,0.514242003398829,0.0892922165011186,1998 Q4
"125",1.26040803985829,0.651858046341681,30738,0.315374978646938,0.0736043742128452,1999 Q1
"126",0.67801175308489,0.388368305686311,31123,-0.267021308126457,-0.189885366442525,1999 Q2
"127",0.592783028191223,0.325877094450715,31373,-0.352250033020124,-0.252376577678121,1999 Q3
"128",0.592783028191223,0.325877094450715,31737,-0.352250033020124,-0.252376577678121,1999 Q4
"129",0.592783028191223,0.325877094450715,32135,-0.352250033020124,-0.252376577678121,2000 Q1
"130",1.08995059007095,0.624884491859077,32355,0.144917528859603,0.0466308197302413,2000 Q2
"131",1.08995059007095,0.624884491859077,32576,0.144917528859603,0.0466308197302413,2000 Q3
"132",1.08995059007095,0.624884491859077,32774,0.144917528859603,0.0466308197302413,2000 Q4
"133",1.16097452748234,0.638422514695473,32818,0.215941466270993,0.0601688425666373,2001 Q1
"134",1.16097452748234,0.638422514695473,32806,0.215941466270993,0.0601688425666373,2001 Q2
"135",1.16097452748234,0.638422514695473,32835,0.215941466270993,0.0601688425666373,2001 Q3
"136",1.16097452748234,0.638422514695473,33280,0.215941466270993,0.0601688425666373,2001 Q4
"137",0.74903569049628,0.453086634631952,33281,-0.195997370715067,-0.125167037496884,2002 Q1
"138",0.592783028191223,0.325877094450715,33375,-0.352250033020124,-0.252376577678121,2002 Q2
"139",0.592783028191223,0.325877094450715,33524,-0.352250033020124,-0.252376577678121,2002 Q3
"140",0.635397390638057,0.352592534094984,33628,-0.309635670573291,-0.225661138033852,2002 Q4
"141",0.351301640992498,0.419260116042668,33723,-0.593731420218849,-0.158993556086168,2003 Q1
"142",0.351301640992498,0.419260116042668,34034,-0.593731420218849,-0.158993556086168,2003 Q2
"143",0.351301640992498,0.419260116042668,34430,-0.593731420218849,-0.158993556086168,2003 Q3
"144",0.365506428474776,0.408149053930192,34584,-0.579526632736571,-0.170104618198644,2003 Q4
"145",0.706421328049446,0.414371285689453,34839,-0.238611733161901,-0.163882386439383,2004 Q1
"146",0.706421328049446,0.414371285689453,34952,-0.238611733161901,-0.163882386439383,2004 Q2
"147",0.706421328049446,0.414371285689453,35275,-0.238611733161901,-0.163882386439383,2004 Q3
"148",0.706421328049446,0.414371285689453,35586,-0.238611733161901,-0.163882386439383,2004 Q4
"149",0.692216540567168,0.401286605120545,35736,-0.252816520644179,-0.176967067008291,2005 Q1
"150",0.692216540567168,0.401286605120545,36055,-0.252816520644179,-0.176967067008291,2005 Q2
"151",0.947902715248171,0.581264077610584,36262,0.00286965403682382,0.0030104054817478,2005 Q3
"152",1.08995059007095,0.624884491859077,36238,0.144917528859603,0.0466308197302413,2005 Q4
"153",1.14676974000006,0.636026912560798,36553,0.201736678788715,0.0577732404319617,2006 Q1
"154",0.89108356531906,0.554394218405375,36660,-0.0539494958922879,-0.0238594537234614,2006 Q2
"155",1.01892665265956,0.606501307658974,36800,0.0738935914482134,0.0282476355301383,2006 Q3
"156",0.947902715248171,0.581264077610584,37056,0.00286965403682382,0.0030104054817478,2006 Q4
"157",1.13256495251778,0.633486143300859,37202,0.187531891306437,0.0552324711720232,2007 Q1
"158",1.30302240230512,0.656214416923775,37216,0.357989341093772,0.0779607447949388,2007 Q2
"159",1.30302240230512,0.656214416923775,37368,0.357989341093772,0.0779607447949388,2007 Q3
"160",1.30302240230512,0.656214416923775,37420,0.357989341093772,0.0779607447949388,2007 Q4
"161",1.51609421453929,0.67040184632972,37287,0.571061153327941,0.0921481742008842,2008 Q1
"162",1.51609421453929,0.67040184632972,37308,0.571061153327941,0.0921481742008842,2008 Q2
"163",1.51609421453929,0.67040184632972,36930,0.571061153327941,0.0921481742008842,2008 Q3
"164",1.65814208936207,0.675697929778693,36512,0.71310902815072,0.0974442576498574,2008 Q4
"165",0.166639403722885,0.533952315970354,36346,-0.778393657488462,-0.0443013561584819,2009 Q1
"166",0.237663341134275,0.497525565335332,36093,-0.707369720077073,-0.0807281067935043,2009 Q2
"167",0.237663341134275,0.497525565335332,36252,-0.707369720077073,-0.0807281067935043,2009 Q3
"168",0.237663341134275,0.497525565335332,36129,-0.707369720077073,-0.0807281067935043,2009 Q4
"169",0.379711215957054,0.396954102954133,36266,-0.565321845254294,-0.181299569174703,2010 Q1
"170",0.379711215957054,0.396954102954133,36521,-0.565321845254294,-0.181299569174703,2010 Q2
"171",0.379711215957054,0.396954102954133,36704,-0.565321845254294,-0.181299569174703,2010 Q3
"172",0.40812079092161,0.37478577320897,36849,-0.536912270289738,-0.203467898919866,2010 Q4
